hash,text,entities,pred
5162ce8f89bd6259600a477d90f9a917816b025b37873c35208207884a36466c,У червні цього року Головне управління юстиції у Луганській області провело відкриті торги із закупівлі послуг з охорони.,"[{""label"": ""DATE"", ""text"": ""червні цього року""}, {""label"": ""ORG"", ""text"": ""Головне управління юстиції у Луганській області""}]","[{""label"": ""ORG"", ""text"": ""Головне управління юстиції""}, {""label"": ""LOC"", ""text"": ""Луганській області""}]"
c97e28e55fc82c50021e25d3e5e0370cb420f0a1bb134c8f76c1945164932737,"На конкурс прийшло три учасники: ПП «ОА «Фенікс-Луганськ» з пропозицією у 483,20 тис грн. , Управління Державної служби охорони з пропозицією у 478,19 тис грн. і ТОВ «АБ «Легіон» , яке запропонувало 105,60 тис грн .","[{""label"": ""ORG"", ""text"": ""ПП «ОА «Фенікс-Луганськ»""}, {""label"": ""MON"", ""text"": ""483,20 тис грн.""}, {""label"": ""ORG"", ""text"": ""Управління Державної служби охорони""}, {""label"": ""MON"", ""text"": ""478,19 тис грн.""}, {""label"": ""ORG"", ""text"": ""ТОВ «АБ «Легіон»""}, {""label"": ""MON"", ""text"": ""105,60 тис грн""}]","[{""label"": ""ORG"", ""text"": ""Управління Державної служби охорони""}, {""label"": ""MON"", ""text"": ""483,20 тис грн.""}, {""label"": ""MON"", ""text"": ""478,19 тис грн.""}, {""label"": ""MON"", ""text"": ""105,60 тис грн""}]"
dfa517f52011098d066eb87cf0f2921735e559b57b702b7d3739f4965362a25a,"Пропозиція « АБ «Легіон » була відхилена конкурсним комітетом через те, що фірма у формі цінової пропозиції, яка складалася з трьох колонок, в одній з колонок не зазначила вартість послуг, а лише проставила плюси.","[{""label"": ""ORG"", ""text"": ""АБ «Легіон""}]",[]
ff3de03a2748ccd011bcea3e09d7203a368bb4c8b8cace9afd00f18ff18035e1,"У результаті перемогло Управління ДСО за критерієм – ціна. ТОВ «АБ «Легіон» звернулося до суду з вимогою визнати його переможцем торгів, оскільки його цінова пропозиція була найменшою.","[{""label"": ""ORG"", ""text"": ""Управління ДСО""}, {""label"": ""ORG"", ""text"": ""ТОВ «АБ «Легіон»""}]","[{""label"": ""ORG"", ""text"": ""Управління ДСО""}]"
0f70d119023aa39189866810102967d64dcc34ec8cf27cb4d7ef0ad34d7d0b72,"Фірма пояснила, що у формі цінової пропозиції дві різні колонки містили опис однієї й тієї ж послуги.",[],[]
3ebda7d9ba6bc2ced85f320bd1e3569cb4ea609c6fec7d14b7763b578452d9fe,"І, «щоб уникнути задвоювання ціни, фірма заповнила лише одну колонку».",[],[]
2bf348c76566320e7832bd24a4c6101122effef913997c51d291b0ff3b7a2cf0,"Таким чином, «АБ «Легіон» доводить, що облуправління юстиції «неуважно поставилося до розроблення форми цінової пропозиції, що відобразилося у дублюванні послуг у різних колонках».","[{""label"": ""ORG"", ""text"": ""«АБ «Легіон»""}, {""label"": ""ORG"", ""text"": ""облуправління юстиції""}]",[]
350de2007a2c430c7ec580f293a0007f467c59baa0df45509fac2ea2f1f252c4,А пропозиція фірми відповідала всім вимогам документації конкурсних торгів і була найнижчою.,[],[]
6994624ab02fced154166447fa111565ad701661c528958ccbc801f1cbb39369,"Суд погодився з доводами фірми, однак вказав, що обраний нею спосіб захисту не відповідає вимогам закону, тому у задоволенні позову їй відмовлено.",[],[]
faa1585b39196d293470cbf64c81dac16119a3c56ac1a1192d6309e381d2fc5a,"Фірма мала би оскаржити результати торгів, натомість у позові вона вимагає визнати її переможцем.",[],[]
6bb9240fe50f597d8762ec8a9a65630527058a8297ebf6675b7fc3620c0835ef,"Засновником донецького ТОВ «Агентство безпеки «Легіон» є ТОВ «Донецька управляюча компанія» , засновниками якої є Віктор Кленін і Домніка Кленіна Суд поновив частку НАК «Надра України» у договорі про спільну діяльність на Сахалінському родовищі .","[{""label"": ""ORG"", ""text"": ""ТОВ «Агентство безпеки «Легіон»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Донецька управляюча компанія»""}, {""label"": ""JOB"", ""text"": ""засновниками""}, {""label"": ""PERS"", ""text"": ""Віктор Кленін""}, {""label"": ""PERS"", ""text"": ""Домніка Кленіна""}, {""label"": ""ORG"", ""text"": ""НАК «Надра України»""}, {""label"": ""LOC"", ""text"": ""Сахалінському родовищі""}]","[{""label"": ""PERS"", ""text"": ""Віктор Кленін""}, {""label"": ""PERS"", ""text"": ""Домніка Кленіна""}]"
1fdf34f5ffaa55f7f65d4a6c052a37d82371a021d6e265111e57e1cb451efcde,Про це свідчить рішення Господарського суду м. Києва від 18 січня .,"[{""label"": ""ORG"", ""text"": ""Господарського суду м. Києва""}, {""label"": ""DATE"", ""text"": ""18 січня""}]","[{""label"": ""DATE"", ""text"": ""18 січня""}, {""label"": ""ORG"", ""text"": ""Господарського суду""}]"
e69ac6691d4c8c8ced787d5d978f1b95cff6278f1fec5ad64d15405e940f3d46,У жовтні 2014 р. Госпсуд м. Києва розірвав договір купівлі-продажу у НАК «Надра України» 24% у проекті спільної діяльності на Сахалінському родовищі .,"[{""label"": ""DATE"", ""text"": ""жовтні 2014 р.""}, {""label"": ""ORG"", ""text"": ""Госпсуд м. Києва""}, {""label"": ""ORG"", ""text"": ""НАК «Надра України»""}, {""label"": ""PCT"", ""text"": ""24%""}, {""label"": ""LOC"", ""text"": ""Сахалінському родовищі""}]","[{""label"": ""DATE"", ""text"": ""жовтні""}, {""label"": ""DATE"", ""text"": ""2014 р.""}, {""label"": ""ORG"", ""text"": ""Госпсуд""}, {""label"": ""ORG"", ""text"": ""НАК «Надра України»""}, {""label"": ""PCT"", ""text"": ""24%""}]"
0c4b9c8a968031cda539ab90087f6f0e53ee364e0d9ac0ba4aa3ac4bd0b85942,"Договір розірвали, оскільки « Голден Деррік » не оплатив придбану частку вартістю 6,36 млн грн .","[{""label"": ""ORG"", ""text"": ""Голден Деррік""}, {""label"": ""MON"", ""text"": ""6,36 млн грн""}]","[{""label"": ""MON"", ""text"": ""6,36 млн грн""}]"
3479fd583bdd7d5831e0ebc13d4fd9c04223994950076585cfec07dc43f12891,У подальшому це рішення підтвердили апеляційний та вищий суди.,[],[]
1988390fdffccfee31f97de7d9d08ca430665690e165c08f645ff5dc33ab8b95,"У грудні 2014 р. НАК «Надра України» направила листа іншим учасникам проекту ЗАТ «ВК «Укрнафтобуріння» , ТОВ «Сахалінське» та ТОВ «Голден Деррік» . Нацкомпанія пропонувала внести зміни договору і включити її до складу учасників з часткою 24% замість « Голден Деррік ».","[{""label"": ""DATE"", ""text"": ""грудні 2014 р.""}, {""label"": ""ORG"", ""text"": ""НАК «Надра України»""}, {""label"": ""ORG"", ""text"": ""ЗАТ «ВК «Укрнафтобуріння»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Сахалінське»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Голден Деррік»""}, {""label"": ""ORG"", ""text"": ""Нацкомпанія""}, {""label"": ""PCT"", ""text"": ""24%""}, {""label"": ""ORG"", ""text"": ""Голден Деррік""}]","[{""label"": ""DATE"", ""text"": ""грудні 2014 р.""}, {""label"": ""ORG"", ""text"": ""НАК «Надра України»""}, {""label"": ""ORG"", ""text"": ""ЗАТ «ВК «Укрнафтобуріння»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Сахалінське»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Голден Деррік»""}, {""label"": ""ORG"", ""text"": ""Нацкомпанія""}]"
