hash,text,entities
505f6f0a863d90688ae82685125acf160eefde9ed93d22dc4ccd19fae5ffbbef,"Зокрема, вагонами займається ТОВ «Ваго-Рев» , ескалаторами – ТОВ «Спеціалізований «Проектно будівельний монтажний поїзд-753» , а прибирання метрополітену на себе взяло ТОВ «Компанія «Системи прогресивної очистки» .","[{""label"": ""ORG"", ""text"": ""ТОВ «Ваго-Рев»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Спеціалізований «Проектно будівельний монтажний поїзд-753»""}, {""label"": ""ORG"", ""text"": ""ТОВ «Компанія «Системи прогресивної очистки»""}]"
2ac451e6108cbdac76d3d84513dce44d113e83171080fce8ccbdca49a2483262,"За час співпраці із харківським метрополітеном, ТОВ «Ваго-Рев» отримало підряди на загальну суму близько 61 млн грн. , а компанія « СПО » – на понад 15 млн грн .","[{""label"": ""ORG"", ""text"": ""ТОВ «Ваго-Рев»""}, {""label"": ""MON"", ""text"": ""61 млн грн.""}, {""label"": ""ORG"", ""text"": ""СПО""}, {""label"": ""MON"", ""text"": ""15 млн грн""}]"
81f21788bb1782265a9394b63cd864e10c40e4a7a5493073a9bb8441ff241d87,"За даними джерела, у цих фірмах працюють колишні працівники харківського метрополітену , яких оформили на роботу після скорочення.","[{""label"": ""ORG"", ""text"": ""метрополітену""}]"
014016a49f2a69139e74911b100cc307a12fb9b5ec5c240251fdd0f473a8b46a,Усі три компанії були зареєстровані в 2009 році .,"[{""label"": ""DATE"", ""text"": ""2009 році""}]"
3e8dd09fa34e442691563ad958470bca0978cdffb89f58ef403e35cb1ab94ca9,"Вони почали співпрацювати з метрополітеном ще при директорі Сергієві Мусєєву , який загинув у 2010 році .","[{""label"": ""JOB"", ""text"": ""директорі""}, {""label"": ""PERS"", ""text"": ""Сергієві Мусєєву""}, {""label"": ""DATE"", ""text"": ""2010 році""}]"
72500a01fcf826d37f8e593c1fd0f9de4ed3e48c5d3b96c0440e30cf65bedda7,"А зараз ними опікується його син – депутат міськради від Партії регіонів , глава Ленінської райадміністрації Максим Мусєєв .","[{""label"": ""JOB"", ""text"": ""депутат""}, {""label"": ""ORG"", ""text"": ""Партії регіонів""}, {""label"": ""JOB"", ""text"": ""глава""}, {""label"": ""ORG"", ""text"": ""Ленінської райадміністрації""}, {""label"": ""PERS"", ""text"": ""Максим Мусєєв""}]"
c178861e50406a1ceccd069c4ceaf975cda1461b3ebdc3708e9770f4d54278b9,Сам Мусєєв заперечує свій зв'язок з цими фірмами.,"[{""label"": ""PERS"", ""text"": ""Мусєєв""}]"
295e4905a249b3419bbf64b01536ae4f1c1816736c673fb96bbdb03c834acce4,"Між тим, за даними видання, нинішній власник фірми « ПБМП-753 » Олег Стальмаков раніше був водієм і помічником Максима Мусєєва .","[{""label"": ""ORG"", ""text"": ""ПБМП-753""}, {""label"": ""PERS"", ""text"": ""Олег Стальмаков""}, {""label"": ""JOB"", ""text"": ""водієм""}, {""label"": ""PERS"", ""text"": ""Максима Мусєєва""}]"
71952175589fe75aa7772daa12eeaf5792eb00cb27e069285a8628a733a853dc,"Нинішній директор ТОВ «Ваго-Рев» Андрій Артеменко у 2009-му був власником компанії « СПО », послугами якої, окрім метрополітену, користуються також аеропорт « Харків », спорткомплекс « Металіст », автостанції, КП «Жилкомсервіс» , « Харківводоканал » і « Харківські теплові мережі ».","[{""label"": ""JOB"", ""text"": ""директор""}, {""label"": ""ORG"", ""text"": ""ТОВ «Ваго-Рев»""}, {""label"": ""PERS"", ""text"": ""Андрій Артеменко""}, {""label"": ""DATE"", ""text"": ""2009-му""}, {""label"": ""ORG"", ""text"": ""СПО""}, {""label"": ""LOC"", ""text"": ""Харків""}, {""label"": ""ORG"", ""text"": ""Металіст""}, {""label"": ""ORG"", ""text"": ""КП «Жилкомсервіс»""}, {""label"": ""ORG"", ""text"": ""Харківводоканал""}, {""label"": ""ORG"", ""text"": ""Харківські теплові мережі""}]"
79acfd41129bd59f09c5addd91b36cf33a44584104430a547ac5cc759b228abe,"Як зазначає видання, Андрій Артеменко , швидше за все, є сином колишнього начальника рекламного відділу метрополітену Марини Артеменко .","[{""label"": ""PERS"", ""text"": ""Андрій Артеменко""}, {""label"": ""JOB"", ""text"": ""начальника рекламного відділу""}, {""label"": ""PERS"", ""text"": ""Марини Артеменко""}]"
44243b3f149ca13143875118e9deb8948b63c48f53ce71c149d068bbb0ce4582,"Донедавна власником компанії « СПО » був Євген Кріветченко , який зараз очолює Ленінську районну молодіжну громадську організацію «Молоді регіони» .","[{""label"": ""ORG"", ""text"": ""СПО""}, {""label"": ""PERS"", ""text"": ""Євген Кріветченко""}, {""label"": ""ORG"", ""text"": ""Ленінську районну молодіжну громадську організацію «Молоді регіони»""}]"
ceb0602176e94e9869783fa696d0557a507aedf8b4b9b06f13ae728dba979d21,"На своїй інтернет-сторінці організація дякує «за всебічну допомогу і підтримку» місцевим депутатам Максиму Мусєєву та Володимиру Тупіцину Суд відмовив прокуратур в визнанні недійсним рішення Київської обласної ради і договору, якими ГО «Об'єднання громадян «Лісове» отримало в користування 3,9 тис га мисливських угідь в Київській області .","[{""label"": ""JOB"", ""text"": ""депутатам""}, {""label"": ""PERS"", ""text"": ""Максиму Мусєєву""}, {""label"": ""PERS"", ""text"": ""Володимиру Тупіцину""}, {""label"": ""ORG"", ""text"": ""Київської обласної ради""}, {""label"": ""ORG"", ""text"": ""ГО «Об'єднання громадян «Лісове»""}, {""label"": ""QUANT"", ""text"": ""3,9 тис га""}, {""label"": ""LOC"", ""text"": ""Київській області""}]"
18085e92a5e42674210775e785b9d9f367a84947deb3920090e247779d9d6fe2,Так постановив Вищий господарський суд України .,"[{""label"": ""ORG"", ""text"": ""Вищий господарський суд України""}]"
679463f261e6f312e78b4cc43a15bccdc68d8f78073478f70a6ad57c4b735135,"Ці мисливські угіддя було надано в користування на 25 років , відповідно до договору 2004 року з Київським державним лісогосподарським об'єднанням «Київліс» .","[{""label"": ""PERIOD"", ""text"": ""25 років""}, {""label"": ""DOC"", ""text"": ""договору 2004 року""}, {""label"": ""ORG"", ""text"": ""Київським державним лісогосподарським об'єднанням «Київліс»""}]"
dde0d13133aeb7b4c552272874b225b94d804ff1fa21c2a917285cc79d89cb99,"Угіддя розташовані в межах Фастівського та Васильківського районів . Прокурор обґрунтував позов тим, що при відведенні угідь не було отримало згоди усіх власників та користувачів земельних ділянок, які входять у спірну земельну ділянку.","[{""label"": ""LOC"", ""text"": ""Фастівського та Васильківського районів""}, {""label"": ""JOB"", ""text"": ""Прокурор""}]"
58a52603b7a02d8079599f765b42e82456d984d8d43e9ece8e833d108c03edf0,"Зокрема, Фастівська міськрада , Паляничинська, Бортниківська і Червоненська сільради повідомили, що такого питання не погоджували. Минулого літа суд першої інстанції задовольнив позов прокуратури і визнав недійсним рішення Київської облради .","[{""label"": ""ORG"", ""text"": ""Фастівська міськрада""}, {""label"": ""ORG"", ""text"": ""Паляничинська, Бортниківська і Червоненська сільради""}, {""label"": ""DATE"", ""text"": ""Минулого літа""}, {""label"": ""ORG"", ""text"": ""Київської облради""}]"
